,state,value,age,level
664,South Carolina,0.8063996056041518,2634,black
665,South Dakota,0.7362855254461335,2634,black
666,Tennessee,0.8298782231622073,2634,black
667,Texas,0.7807153729649298,2634,black
668,Utah,0.778690930437335,2634,black
669,Vermont,0.8126094570928196,2634,black
670,Virginia,0.8692885794642445,2634,black
671,Washington,0.8905621186550694,2634,black
672,West Virginia,0.9288527172486217,2634,black
673,Wisconsin,0.8698271449383785,2634,black
674,Wyoming,,2634,black
675,Puerto Rico,0.8752159333401077,2634,black
676,Alabama,0.8366457108091665,3544,black
677,Alaska,0.7795198432141107,3544,black
678,Arizona,0.8782077987002166,3544,black
679,Arkansas,0.8909630028977694,3544,black
680,California,0.931284777600567,3544,black
681,Colorado,0.8735723071516429,3544,black
682,Connecticut,0.9218919865121336,3544,black
683,Delaware,0.9047650301916513,3544,black
684,District of Columbia,0.9560052917499366,3544,black
685,Florida,0.8389600039622327,3544,black
686,Georgia,0.8504466612983014,3544,black
687,Hawaii,0.9231960359244348,3544,black
688,Idaho,0.9780835881753313,3544,black
689,Illinois,0.9259294864091904,3544,black
690,Indiana,0.8651341740196375,3544,black
691,Iowa,0.868252516010979,3544,black
692,Kansas,0.8119552817704768,3544,black
693,Kentucky,0.8957405614714424,3544,black
694,Louisiana,0.896912814148309,3544,black
695,Maine,0.8521979923849082,3544,black
696,Maryland,0.9244586283212892,3544,black
697,Massachusetts,0.982082900462231,3544,black
698,Michigan,0.9182969821407818,3544,black
699,Minnesota,0.9032704564475632,3544,black
700,Mississippi,0.8125468230351829,3544,black
701,Missouri,0.8645483477363926,3544,black
702,Montana,,3544,black
703,Nebraska,0.8873764381785773,3544,black
704,Nevada,0.9210271644948574,3544,black
705,New Hampshire,0.7080237741456167,3544,black
706,New Jersey,0.9096294665691181,3544,black
707,New Mexico,0.7764245324053937,3544,black
708,New York,0.9315916122378824,3544,black
709,North Carolina,0.8767619843506148,3544,black
710,North Dakota,,3544,black
711,Ohio,0.9014210578661316,3544,black
712,Oklahoma,0.8940935655166276,3544,black
713,Oregon,0.9755816632112416,3544,black
714,Pennsylvania,0.9065334724238027,3544,black
715,Rhode Island,0.8865080219661893,3544,black
716,South Carolina,0.8547150124676519,3544,black
717,South Dakota,0.7879815100154083,3544,black
718,Tennessee,0.8533934420455747,3544,black
719,Texas,0.8273324039006352,3544,black
720,Utah,0.8737128424324849,3544,black
721,Vermont,1.0,3544,black
722,Virginia,0.916239887181771,3544,black
723,Washington,0.8499688273032601,3544,black
724,West Virginia,0.8772385904101675,3544,black
725,Wisconsin,0.9327764127764128,3544,black
726,Wyoming,,3544,black
727,Puerto Rico,0.8947001394700139,3544,black
728,Alabama,0.8757925799891,4554,black
729,Alaska,0.712625250501002,4554,black
730,Arizona,0.9138622493461203,4554,black
731,Arkansas,0.9136033004016936,4554,black
732,California,0.9525826496431865,4554,black
733,Colorado,0.879770400248216,4554,black
734,Connecticut,0.9153294921834665,4554,black
735,Delaware,0.9362819732034104,4554,black
736,District of Columbia,0.9598593216326806,4554,black
737,Florida,0.8625267970897661,4554,black
738,Georgia,0.8953653252501209,4554,black
739,Hawaii,1.0,4554,black
740,Idaho,1.0,4554,black
741,Illinois,0.9314445994014134,4554,black
742,Indiana,0.9139761265031053,4554,black
743,Iowa,0.9152733118971061,4554,black
744,Kansas,0.9438251366120218,4554,black
745,Kentucky,0.9400842212361868,4554,black
746,Louisiana,0.908561432802592,4554,black
747,Maine,0.8305489260143198,4554,black
748,Maryland,0.9418639984850553,4554,black
749,Massachusetts,0.9535636967794989,4554,black
750,Michigan,0.9425887942673175,4554,black
751,Minnesota,0.9304661680292224,4554,black
752,Mississippi,0.8800628560204282,4554,black
753,Missouri,0.9130583815504428,4554,black
754,Montana,,4554,black
755,Nebraska,0.8394226887363746,4554,black
756,Nevada,0.9193307351950069,4554,black
757,New Hampshire,0.7655629139072848,4554,black
758,New Jersey,0.9298986656638439,4554,black
759,New Mexico,0.9709803921568627,4554,black
760,New York,0.9508713142843243,4554,black
761,North Carolina,0.8697969753939312,4554,black
762,North Dakota,,4554,black
763,Ohio,0.9205115930027947,4554,black
764,Oklahoma,0.884643401099265,4554,black
765,Oregon,0.9543019224708478,4554,black
766,Pennsylvania,0.9234628852010357,4554,black
767,Rhode Island,0.9778162366268093,4554,black
768,South Carolina,0.8937464591145763,4554,black
769,South Dakota,0.9057180270624181,4554,black
770,Tennessee,0.8886305900397834,4554,black
771,Texas,0.8567329288324227,4554,black
772,Utah,0.8290760012614318,4554,black
773,Vermont,0.9605769230769231,4554,black
774,Virginia,0.9362827745714718,4554,black
775,Washington,0.9220899199343051,4554,black
776,West Virginia,0.8739581810206171,4554,black
777,Wisconsin,0.9395185643208421,4554,black
778,Wyoming,,4554,black
779,Puerto Rico,0.9036984280409015,4554,black
780,Alabama,0.9195153525628059,5564,black
781,Alaska,0.996316758747698,5564,black
782,Arizona,0.9152828193328951,5564,black
783,Arkansas,0.9289826835088334,5564,black
784,California,0.9557238297463063,5564,black
785,Colorado,0.9080242573387238,5564,black
786,Connecticut,0.9565857086389389,5564,black
787,Delaware,0.9417971174401766,5564,black
788,District of Columbia,0.959038317054846,5564,black
789,Florida,0.900168940730857,5564,black
790,Georgia,0.9165018632529907,5564,black
791,Hawaii,1.0,5564,black
792,Idaho,0.9050814956855225,5564,black
793,Illinois,0.9358989923515844,5564,black
794,Indiana,0.9592418117579654,5564,black
795,Iowa,0.8869232360852473,5564,black
796,Kansas,0.9187790389931189,5564,black
797,Kentucky,0.933160551084436,5564,black
798,Louisiana,0.9605508724025201,5564,black
799,Maine,0.9929775280898876,5564,black
800,Maryland,0.9502472675892449,5564,black
801,Massachusetts,0.9579865390084368,5564,black
802,Michigan,0.9516671307962425,5564,black
803,Minnesota,0.9110775196345832,5564,black
804,Mississippi,0.9016297190978251,5564,black
805,Missouri,0.9062100251882526,5564,black
806,Montana,,5564,black
807,Nebraska,0.9297612114152591,5564,black
808,Nevada,0.8974819596260999,5564,black
809,New Hampshire,0.8762711864406779,5564,black
810,New Jersey,0.9245455086140243,5564,black
811,New Mexico,0.9860709592641261,5564,black
812,New York,0.9492807092338132,5564,black
813,North Carolina,0.9077656346702492,5564,black
814,North Dakota,,5564,black
815,Ohio,0.9318680320315643,5564,black
816,Oklahoma,0.9255911234003332,5564,black
817,Oregon,0.992300665535691,5564,black
818,Pennsylvania,0.9478345673115198,5564,black
819,Rhode Island,0.9402408894379246,5564,black
820,South Carolina,0.9152644560153467,5564,black
821,South Dakota,0.7710922171353826,5564,black
822,Tennessee,0.9089935415290953,5564,black
823,Texas,0.8902110919159958,5564,black
824,Utah,0.954230973922299,5564,black
825,Vermont,0.773841961852861,5564,black
826,Virginia,0.9473559167673088,5564,black
827,Washington,0.9115753556943282,5564,black
828,West Virginia,0.96086508753862,5564,black
829,Wisconsin,0.9225826478348595,5564,black
830,Wyoming,,5564,black
831,Puerto Rico,0.9330102315562736,5564,black
832,Alabama,0.991948406023549,6574,black
833,Alaska,0.9114583333333334,6574,black
834,Arizona,0.9850344574481099,6574,black
835,Arkansas,0.9918385211503309,6574,black
836,California,0.991670368144645,6574,black
837,Colorado,0.9981701198276371,6574,black
838,Connecticut,0.9761688129899216,6574,black
839,Delaware,0.9760767747267886,6574,black
840,District of Columbia,0.9920137116184086,6574,black
841,Florida,0.9790026434491467,6574,black
842,Georgia,0.9900413385062361,6574,black
843,Hawaii,1.0,6574,black
844,Idaho,1.0,6574,black
845,Illinois,0.9836136033954763,6574,black
846,Indiana,0.9877390984121482,6574,black
847,Iowa,0.9976744186046511,6574,black
848,Kansas,0.9838884585592564,6574,black
849,Kentucky,0.9890836569749134,6574,black
850,Louisiana,0.9936737171704262,6574,black
851,Maine,1.0,6574,black
852,Maryland,0.9909424681183154,6574,black
853,Massachusetts,0.9923884028860639,6574,black
854,Michigan,0.9942813794713193,6574,black
855,Minnesota,0.996438488470361,6574,black
856,Mississippi,0.9901780609327779,6574,black
857,Missouri,0.9956605678456933,6574,black
858,Montana,,6574,black
859,Nebraska,0.999219207495608,6574,black
860,Nevada,0.9915428865802353,6574,black
861,New Hampshire,1.0,6574,black
862,New Jersey,0.9870010832430631,6574,black
863,New Mexico,1.0,6574,black
864,New York,0.983910304842959,6574,black
865,North Carolina,0.9912987310844524,6574,black
866,North Dakota,,6574,black
867,Ohio,0.9876008804108584,6574,black
868,Oklahoma,0.9963771317486967,6574,black
869,Oregon,0.9779448621553885,6574,black
870,Pennsylvania,0.9858887357296858,6574,black
871,Rhode Island,0.912381329113924,6574,black
872,South Carolina,0.990731510581145,6574,black
873,South Dakota,1.0,6574,black
874,Tennessee,0.9887102648145257,6574,black
875,Texas,0.9813094129300276,6574,black
876,Utah,1.0,6574,black
877,Vermont,0.9323943661971831,6574,black
878,Virginia,0.9904356644329999,6574,black
879,Washington,0.9873753117206983,6574,black
880,West Virginia,0.9900149775336995,6574,black
881,Wisconsin,0.9886047209013409,6574,black
882,Wyoming,,6574,black
883,Puerto Rico,0.9789578758235177,6574,black
884,Alabama,0.9984362263146512,o75,black
885,Alaska,1.0,o75,black
886,Arizona,1.0,o75,black
887,Arkansas,1.0,o75,black
888,California,0.991661364889511,o75,black
889,Colorado,0.9892681665373675,o75,black
890,Connecticut,0.9903397198518757,o75,black
891,Delaware,0.9989268614825821,o75,black
892,District of Columbia,1.0,o75,black
893,Florida,0.9872967290010327,o75,black
894,Georgia,0.9957228017883756,o75,black
895,Hawaii,1.0,o75,black
896,Idaho,1.0,o75,black
897,Illinois,0.9991781582205524,o75,black
898,Indiana,0.9720644340822382,o75,black
899,Iowa,1.0,o75,black
900,Kansas,0.9892155414389127,o75,black
901,Kentucky,1.0,o75,black
902,Louisiana,0.9981699591760124,o75,black
903,Maine,1.0,o75,black
904,Maryland,0.9990898492626756,o75,black
905,Massachusetts,0.9741891162471171,o75,black
906,Michigan,0.9921455911438695,o75,black
907,Minnesota,0.9992682926829268,o75,black
908,Mississippi,0.9893355209187858,o75,black
909,Missouri,0.9960606849850241,o75,black
910,Montana,,o75,black
911,Nebraska,1.0,o75,black
912,Nevada,1.0,o75,black
913,New Hampshire,0.9508547008547008,o75,black
914,New Jersey,0.9838290879211175,o75,black
915,New Mexico,1.0,o75,black
916,New York,0.992547152205453,o75,black
917,North Carolina,0.991971906116643,o75,black
918,North Dakota,,o75,black
919,Ohio,0.9942323419274308,o75,black
920,Oklahoma,0.9856790591805766,o75,black
921,Oregon,1.0,o75,black
922,Pennsylvania,0.9988860551695834,o75,black
923,Rhode Island,0.9619228938600667,o75,black
924,South Carolina,0.9990473166084471,o75,black
925,South Dakota,1.0,o75,black
926,Tennessee,0.999242161787632,o75,black
927,Texas,0.9827134958832187,o75,black
928,Utah,1.0,o75,black
929,Vermont,1.0,o75,black
930,Virginia,0.9949337772309473,o75,black
931,Washington,0.9738150817010047,o75,black
932,West Virginia,1.0,o75,black
933,Wisconsin,0.9957684343206986,o75,black
934,Wyoming,,o75,black
935,Puerto Rico,0.9879873438086555,o75,black
936,Alabama,0.8739042481456507,u6,asian
937,Alaska,1.0,u6,asian
938,Arizona,0.9490349819059107,u6,asian
939,Arkansas,0.993198992443325,u6,asian
940,California,0.9739115869845524,u6,asian
941,Colorado,0.9434902223213621,u6,asian
942,Connecticut,0.983984494542487,u6,asian
943,Delaware,1.0,u6,asian
944,District of Columbia,1.0,u6,asian
945,Florida,0.9467820472107548,u6,asian
946,Georgia,0.975635557072172,u6,asian
947,Hawaii,0.9872608470831571,u6,asian
948,Idaho,0.8444676409185804,u6,asian
949,Illinois,0.9862497227766689,u6,asian
950,Indiana,0.9328131096371439,u6,asian
951,Iowa,0.942566943674977,u6,asian
952,Kansas,1.0,u6,asian
953,Kentucky,0.9837014797340767,u6,asian
954,Louisiana,0.8542106851795955,u6,asian
955,Maine,1.0,u6,asian
956,Maryland,0.985533191407006,u6,asian
957,Massachusetts,0.9861945217518676,u6,asian
958,Michigan,0.9964544553939204,u6,asian
959,Minnesota,0.9986708019494904,u6,asian
960,Mississippi,0.8563162970106075,u6,asian
961,Missouri,0.8734198270126414,u6,asian
962,Montana,1.0,u6,asian
963,Nebraska,0.9903326698891101,u6,asian
964,Nevada,0.9498183313909646,u6,asian
965,New Hampshire,1.0,u6,asian
966,New Jersey,0.9803925171818149,u6,asian
967,New Mexico,0.9675036927621861,u6,asian
968,New York,0.9670809298894502,u6,asian
969,North Carolina,0.9865474860335196,u6,asian
970,North Dakota,0.9235074626865671,u6,asian
971,Ohio,0.9633719860114117,u6,asian
972,Oklahoma,0.9272309459977021,u6,asian
973,Oregon,1.0,u6,asian
974,Pennsylvania,0.9797181614645067,u6,asian
975,Rhode Island,0.692845615922539,u6,asian
976,South Carolina,0.9584964761158966,u6,asian
977,South Dakota,0.7201834862385321,u6,asian
978,Tennessee,0.9879032258064516,u6,asian
979,Texas,0.9326850747637832,u6,asian
980,Utah,0.98341950436798,u6,asian
981,Vermont,0.9392185238784371,u6,asian
982,Virginia,0.9716834252351606,u6,asian
983,Washington,0.9861531704385215,u6,asian
984,West Virginia,1.0,u6,asian
985,Wisconsin,0.9744401719068084,u6,asian
986,Wyoming,,u6,asian
987,Puerto Rico,,u6,asian
988,Alabama,0.9276648758078331,618,asian
989,Alaska,0.9194844012703157,618,asian
990,Arizona,0.9094143404488232,618,asian
991,Arkansas,0.9936537783523328,618,asian
992,California,0.9755322753882278,618,asian
993,Colorado,0.9767177978566925,618,asian
994,Connecticut,0.9906155120066243,618,asian
995,Delaware,0.945995347291459,618,asian
996,District of Columbia,1.0,618,asian
997,Florida,0.9412823254189205,618,asian
998,Georgia,0.9480082358307956,618,asian
999,Hawaii,0.9679287041062324,618,asian
1000,Idaho,0.8950602694398487,618,asian
1001,Illinois,0.9658851350112738,618,asian
1002,Indiana,0.952241973998408,618,asian
1003,Iowa,0.9923083570996457,618,asian
1004,Kansas,0.9081305414072817,618,asian
1005,Kentucky,0.9945561604266193,618,asian
1006,Louisiana,0.9354898507739364,618,asian
1007,Maine,0.9452709883103082,618,asian
1008,Maryland,0.9599505683019236,618,asian
1009,Massachusetts,0.9586771333431403,618,asian
1010,Michigan,0.970832434763856,618,asian
1011,Minnesota,0.9839905628581058,618,asian
1012,Mississippi,0.8209424083769633,618,asian
1013,Missouri,0.9426058220343102,618,asian
1014,Montana,0.9437908496732026,618,asian
1015,Nebraska,0.9489391466542317,618,asian
1016,Nevada,0.9406017611002209,618,asian
1017,New Hampshire,0.9949958298582152,618,asian
1018,New Jersey,0.9751865163463391,618,asian
1019,New Mexico,0.9675120519807169,618,asian
1020,New York,0.9636055048074998,618,asian
1021,North Carolina,0.9509140611652144,618,asian
1022,North Dakota,1.0,618,asian
1023,Ohio,0.9526457604769821,618,asian
1024,Oklahoma,0.9487655800575263,618,asian
1025,Oregon,0.9888904191341872,618,asian
1026,Pennsylvania,0.9484259552781097,618,asian
1027,Rhode Island,0.9908414424728106,618,asian
1028,South Carolina,0.9450248930650025,618,asian
1029,South Dakota,0.8655839668279198,618,asian
1030,Tennessee,0.9135614219003145,618,asian
1031,Texas,0.9194271707415583,618,asian
1032,Utah,0.9847569225218724,618,asian
1033,Vermont,0.9225235196458218,618,asian
1034,Virginia,0.9647234838364948,618,asian
1035,Washington,0.972695228601671,618,asian
1036,West Virginia,0.9383791024782318,618,asian
1037,Wisconsin,0.9779834254143647,618,asian
1038,Wyoming,,618,asian
1039,Puerto Rico,,618,asian
1040,Alabama,0.8001272264631043,1925,asian
1041,Alaska,0.7537005581169619,1925,asian
1042,Arizona,0.9236203425880208,1925,asian
1043,Arkansas,0.8306695464362851,1925,asian
1044,California,0.9403989370564126,1925,asian
1045,Colorado,0.8995685936151855,1925,asian
1046,Connecticut,0.9247958257713249,1925,asian
1047,Delaware,0.8572987721691678,1925,asian
1048,District of Columbia,0.9721428571428572,1925,asian
1049,Florida,0.8370728982403873,1925,asian
1050,Georgia,0.8519628627823671,1925,asian
1051,Hawaii,0.9624576810914088,1925,asian
1052,Idaho,0.8528193692258681,1925,asian
1053,Illinois,0.9126841937141508,1925,asian
1054,Indiana,0.8858793485996567,1925,asian
1055,Iowa,0.927257525083612,1925,asian
1056,Kansas,0.8444354183590577,1925,asian
1057,Kentucky,0.9589000149454491,1925,asian
1058,Louisiana,0.8925491304962534,1925,asian
1059,Maine,0.9317765567765568,1925,asian
1060,Maryland,0.9470452801227935,1925,asian
1061,Massachusetts,0.9492359773899,1925,asian
1062,Michigan,0.9284224985895455,1925,asian
1063,Minnesota,0.9240448260043254,1925,asian
1064,Mississippi,0.8838150289017341,1925,asian
1065,Missouri,0.909835506108798,1925,asian
1066,Montana,0.7891566265060241,1925,asian
1067,Nebraska,0.9468902865129281,1925,asian
1068,Nevada,0.8806183357991939,1925,asian
1069,New Hampshire,0.972972972972973,1925,asian
1070,New Jersey,0.9414889756579042,1925,asian
1071,New Mexico,0.9819819819819819,1925,asian
1072,New York,0.9427390935992044,1925,asian
1073,North Carolina,0.9160262638753938,1925,asian
1074,North Dakota,0.7855670103092783,1925,asian
1075,Ohio,0.888845388404946,1925,asian
1076,Oklahoma,0.7784794139934327,1925,asian
1077,Oregon,0.9520166507284694,1925,asian
1078,Pennsylvania,0.9287338576763399,1925,asian
1079,Rhode Island,0.9676035185582493,1925,asian
1080,South Carolina,0.9032221465849785,1925,asian
1081,South Dakota,0.975780752071383,1925,asian
1082,Tennessee,0.9339067451335445,1925,asian
1083,Texas,0.8654010364525058,1925,asian
1084,Utah,0.8454874437986621,1925,asian
1085,Vermont,0.947083583884546,1925,asian
1086,Virginia,0.8908080088635644,1925,asian
1087,Washington,0.940899557212771,1925,asian
1088,West Virginia,0.978125,1925,asian
1089,Wisconsin,0.8707129003264109,1925,asian
1090,Wyoming,,1925,asian
1091,Puerto Rico,,1925,asian
1092,Alabama,0.9044436076068537,2634,asian
1093,Alaska,0.9533011272141707,2634,asian
1094,Arizona,0.9130291173331978,2634,asian
1095,Arkansas,0.9104438298432767,2634,asian
1096,California,0.9408589380951353,2634,asian
1097,Colorado,0.9122843299456393,2634,asian
1098,Connecticut,0.9352296835086807,2634,asian
1099,Delaware,0.9506568897036358,2634,asian
1100,District of Columbia,0.9700931524758948,2634,asian
1101,Florida,0.8859841414989165,2634,asian
1102,Georgia,0.8767578293503581,2634,asian
1103,Hawaii,0.9614219546991343,2634,asian
1104,Idaho,0.8695175438596491,2634,asian
1105,Illinois,0.9024397163120568,2634,asian
1106,Indiana,0.9131977467261687,2634,asian
1107,Iowa,0.945516717325228,2634,asian
1108,Kansas,0.8390675990675991,2634,asian
1109,Kentucky,0.9478410740203193,2634,asian
1110,Louisiana,0.9006005056890013,2634,asian
1111,Maine,0.891085114965712,2634,asian
1112,Maryland,0.9188724719689825,2634,asian
1113,Massachusetts,0.9601121120140996,2634,asian
1114,Michigan,0.9432046239062375,2634,asian
1115,Minnesota,0.9425310739060561,2634,asian
1116,Mississippi,0.7744977449774497,2634,asian
1117,Missouri,0.9219471642342508,2634,asian
1118,Montana,0.8561736770691994,2634,asian
1119,Nebraska,0.9433143477081638,2634,asian
1120,Nevada,0.8800744036397457,2634,asian
1121,New Hampshire,0.8505231689088192,2634,asian
1122,New Jersey,0.9426287773589896,2634,asian
1123,New Mexico,0.9628237820426788,2634,asian
1124,New York,0.9203279776292715,2634,asian
1125,North Carolina,0.9277217348427259,2634,asian
1126,North Dakota,0.9298415777562238,2634,asian
1127,Ohio,0.9427097115639058,2634,asian
1128,Oklahoma,0.8932858359792457,2634,asian
1129,Oregon,0.9343395500865218,2634,asian
1130,Pennsylvania,0.9275928150563469,2634,asian
1131,Rhode Island,0.8971578774437325,2634,asian
1132,South Carolina,0.9171196863024685,2634,asian
1133,South Dakota,0.9832123411978222,2634,asian
1134,Tennessee,0.8928052521121456,2634,asian
1135,Texas,0.8751267128247078,2634,asian
1136,Utah,0.9693714431869045,2634,asian
1137,Vermont,0.7713382507903056,2634,asian
1138,Virginia,0.9477837261817167,2634,asian
1139,Washington,0.9438546689479961,2634,asian
1140,West Virginia,0.9770594369134515,2634,asian
1141,Wisconsin,0.9317594742177027,2634,asian
1142,Wyoming,,2634,asian
1143,Puerto Rico,,2634,asian
1144,Alabama,0.9523021582733813,3544,asian
1145,Alaska,0.7227994227994228,3544,asian
1146,Arizona,0.9528357955510274,3544,asian
1147,Arkansas,0.9600415153087701,3544,asian
1148,California,0.9529718305110462,3544,asian
1149,Colorado,0.9606292517006803,3544,asian
1150,Connecticut,0.9463416082670151,3544,asian
1151,Delaware,0.9898557809826448,3544,asian
1152,District of Columbia,1.0,3544,asian
1153,Florida,0.9135183895111015,3544,asian
1154,Georgia,0.9071074880532791,3544,asian
1155,Hawaii,0.9666049111348364,3544,asian
1156,Idaho,0.9104597470387472,3544,asian
1157,Illinois,0.9383177421786357,3544,asian
1158,Indiana,0.9218842001962708,3544,asian
1159,Iowa,0.9539710600405945,3544,asian
1160,Kansas,0.9031652589369508,3544,asian
1161,Kentucky,0.9163145248156433,3544,asian
1162,Louisiana,0.831783314099518,3544,asian
1163,Maine,0.7847979474021809,3544,asian
1164,Maryland,0.9373145343563093,3544,asian
1165,Massachusetts,0.9649257041472611,3544,asian
1166,Michigan,0.9412557405535755,3544,asian
1167,Minnesota,0.9491215429806573,3544,asian
1168,Mississippi,0.7696470588235295,3544,asian
1169,Missouri,0.9715917411041148,3544,asian
1170,Montana,0.786281179138322,3544,asian
1171,Nebraska,0.9186739804435965,3544,asian
1172,Nevada,0.9000199915591195,3544,asian
1173,New Hampshire,0.9121779859484778,3544,asian
1174,New Jersey,0.9631970148355451,3544,asian
1175,New Mexico,0.9591099277291746,3544,asian
1176,New York,0.9308797291900981,3544,asian
1177,North Carolina,0.9464678288874886,3544,asian
1178,North Dakota,0.9649898028552005,3544,asian
1179,Ohio,0.9269615478446901,3544,asian
1180,Oklahoma,0.8657263930175194,3544,asian
1181,Oregon,0.9812189125836144,3544,asian
1182,Pennsylvania,0.935544298746356,3544,asian
1183,Rhode Island,0.9572005383580081,3544,asian
1184,South Carolina,0.8783008658008657,3544,asian
1185,South Dakota,0.7446581196581197,3544,asian
1186,Tennessee,0.8769279694705041,3544,asian
1187,Texas,0.9075496032057336,3544,asian
1188,Utah,0.9475297888648875,3544,asian
1189,Vermont,0.9898570769940065,3544,asian
1190,Virginia,0.9526761951700345,3544,asian
1191,Washington,0.9525570065438612,3544,asian
1192,West Virginia,0.9333044608055435,3544,asian
1193,Wisconsin,0.9486190594675292,3544,asian
1194,Wyoming,,3544,asian
1195,Puerto Rico,,3544,asian
1196,Alabama,0.8917674150834772,4554,asian
1197,Alaska,0.9553437029603613,4554,asian
1198,Arizona,0.9401139098729834,4554,asian
1199,Arkansas,0.9665114882114432,4554,asian
1200,California,0.9606434520004817,4554,asian
1201,Colorado,0.9649388554328149,4554,asian
1202,Connecticut,0.9790912746280659,4554,asian
1203,Delaware,0.954650542415081,4554,asian
1204,District of Columbia,1.0,4554,asian
1205,Florida,0.8984201978443821,4554,asian
1206,Georgia,0.9225635231363482,4554,asian
1207,Hawaii,0.9743968892905063,4554,asian
1208,Idaho,0.9244594215108116,4554,asian
1209,Illinois,0.9281573138675435,4554,asian
1210,Indiana,0.9273192261683785,4554,asian
1211,Iowa,0.9422346592044774,4554,asian
1212,Kansas,0.84656362545018,4554,asian
1213,Kentucky,0.8741201313937119,4554,asian
1214,Louisiana,0.8526440338581961,4554,asian
1215,Maine,0.9882849109653233,4554,asian
1216,Maryland,0.9632474030909551,4554,asian
1217,Massachusetts,0.9884270394159758,4554,asian
1218,Michigan,0.9580508387783946,4554,asian
1219,Minnesota,0.9641408986842468,4554,asian
1220,Mississippi,0.8929205785333671,4554,asian
1221,Missouri,0.8996446645849037,4554,asian
1222,Montana,0.9202087994034303,4554,asian
1223,Nebraska,0.9831784684396027,4554,asian
1224,Nevada,0.8950522975672817,4554,asian
1225,New Hampshire,0.9893529893529893,4554,asian
1226,New Jersey,0.9538663243287536,4554,asian
1227,New Mexico,0.964032697547684,4554,asian
1228,New York,0.9378788556374532,4554,asian
1229,North Carolina,0.9370182537212325,4554,asian
1230,North Dakota,1.0,4554,asian
1231,Ohio,0.9065356439368789,4554,asian
1232,Oklahoma,0.9130829800121139,4554,asian
1233,Oregon,0.930608755129959,4554,asian
1234,Pennsylvania,0.9327973257254835,4554,asian
1235,Rhode Island,0.9610699785048961,4554,asian
1236,South Carolina,0.8474466709760827,4554,asian
1237,South Dakota,0.9054399415845199,4554,asian
1238,Tennessee,0.9325261306012625,4554,asian
1239,Texas,0.9103956525138791,4554,asian
1240,Utah,0.9082025997310623,4554,asian
1241,Vermont,0.9263657957244655,4554,asian
1242,Virginia,0.9413929124339915,4554,asian
1243,Washington,0.9521525559490837,4554,asian
1244,West Virginia,0.7643564356435644,4554,asian
1245,Wisconsin,0.9614800759013282,4554,asian
1246,Wyoming,,4554,asian
1247,Puerto Rico,,4554,asian
1248,Alabama,0.8993604846852912,5564,asian
1249,Alaska,0.9147917663954045,5564,asian
1250,Arizona,0.9292333321764481,5564,asian
1251,Arkansas,0.9304864036767522,5564,asian
1252,California,0.9602435242239674,5564,asian
1253,Colorado,0.9046850547730829,5564,asian
1254,Connecticut,0.9730841953064175,5564,asian
1255,Delaware,0.9905294877313818,5564,asian
1256,District of Columbia,1.0,5564,asian
1257,Florida,0.9072664938540012,5564,asian
1258,Georgia,0.8826696622249768,5564,asian
1259,Hawaii,0.9770536712869297,5564,asian
1260,Idaho,0.9148242116708952,5564,asian
1261,Illinois,0.9447835738068813,5564,asian
1262,Indiana,0.9191729323308271,5564,asian
1263,Iowa,0.9095553714443524,5564,asian
1264,Kansas,0.9526909722222222,5564,asian
1265,Kentucky,0.9271678384712457,5564,asian
1266,Louisiana,0.9299846232701179,5564,asian
1267,Maine,0.9876993166287016,5564,asian
1268,Maryland,0.9262711027742127,5564,asian
1269,Massachusetts,0.9853689441485676,5564,asian
1270,Michigan,0.9534249687606497,5564,asian
1271,Minnesota,0.9623559752090179,5564,asian
1272,Mississippi,0.9442260442260443,5564,asian
1273,Missouri,0.9412540741890424,5564,asian
1274,Montana,0.7019958706125258,5564,asian
1275,Nebraska,0.9033850493653033,5564,asian
1276,Nevada,0.9274323553483297,5564,asian
1277,New Hampshire,0.9718730023439165,5564,asian
1278,New Jersey,0.9340537292779958,5564,asian
1279,New Mexico,0.9377981301278382,5564,asian
1280,New York,0.9468985755947953,5564,asian
1281,North Carolina,0.9182305237579412,5564,asian
1282,North Dakota,1.0,5564,asian
1283,Ohio,0.9145494856976701,5564,asian
1284,Oklahoma,0.924902545287778,5564,asian
1285,Oregon,0.9586657297565412,5564,asian
1286,Pennsylvania,0.9516492643569056,5564,asian
1287,Rhode Island,1.0,5564,asian
1288,South Carolina,0.8957986688851913,5564,asian
1289,South Dakota,1.0,5564,asian
1290,Tennessee,0.906486640948707,5564,asian
1291,Texas,0.8795149051015579,5564,asian
1292,Utah,0.9540889526542324,5564,asian
1293,Vermont,1.0,5564,asian
1294,Virginia,0.9466001878748465,5564,asian
1295,Washington,0.9491052456414326,5564,asian
1296,West Virginia,0.911986588432523,5564,asian
1297,Wisconsin,0.9518099045081057,5564,asian
1298,Wyoming,,5564,asian
1299,Puerto Rico,,5564,asian
1300,Alabama,0.9569387755102041,6574,asian
1301,Alaska,0.9586614173228346,6574,asian
1302,Arizona,0.9636129743636865,6574,asian
1303,Arkansas,1.0,6574,asian
1304,California,0.9826569451349446,6574,asian
1305,Colorado,0.974337994644451,6574,asian
1306,Connecticut,0.9394108725153668,6574,asian
1307,Delaware,1.0,6574,asian
1308,District of Columbia,0.9524111675126904,6574,asian
1309,Florida,0.9797153229989051,6574,asian
1310,Georgia,0.9557560962229475,6574,asian
1311,Hawaii,0.9969164272724876,6574,asian
